event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,mag_R,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,papers_last_12m,papers_last_36m,latest_title,latest_bibcode,last_paper_date,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
TOI-640b_396,TOI-640b,396,8.567600662963322,2459265.34839,5.003707,3.64,10.51,10.203,7.38,30.74,6.03,99.73461416666666,-36.64615111111111,3,alert,,5.995554895600401,True,True,1,36.87,1980.3959920657799,2459265.34839,1,1,Line by Line: an atomic characterization of the atmospheres of hot giant exoplanets TOI 1288b and TOI 640b.,2026AAS...24711407M,2026-02-00,2026-07-25 07:34:24.493,0.0,19.086051497831225,-16.379371200751706,66.51408419047003,0,2461246.897505706,30.74,1.0,strong,3,0.5,6.03,6.682696826507893,0.27844570110449557,OK,True,1.1082415964358032,1.0,5,0.25,7.29866646868012,0.8586666433741318,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This is a top priority target,This is an ExoClock alert target; 3 observations in the last year (moderately monitored),"For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.","{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This is an ExoClock alert target; 3 observations in the last year (moderately monitored)', 'coordination': 'For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': True, 'campaign': True}","This is a top priority target. The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; 3 observations in the last year (moderately monitored). part of an active campaign. requires multi-site coordination.","📡 Campaign, 🌍 Network"
TOI-640b_397,TOI-640b,397,8.589165454222757,2459265.34839,5.003707,3.64,10.51,10.203,7.38,30.74,6.03,99.73461416666666,-36.64615111111111,3,alert,,5.995554895600401,True,True,1,36.87,1980.3959920681082,2459265.34839,1,1,Line by Line: an atomic characterization of the atmospheres of hot giant exoplanets TOI 1288b and TOI 640b.,2026AAS...24711407M,2026-02-00,2026-07-30 07:39:44.778,0.0,21.23399375996848,-11.824596986779007,13.38875336160456,0,2461251.9012127086,30.74,1.0,strong,3,0.5,6.03,6.682696826507893,0.27844570110449557,OK,True,1.1082415964358032,1.0,5,0.25,7.29866646868012,0.8586666433741318,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This is a top priority target,This is an ExoClock alert target; 3 observations in the last year (moderately monitored),"For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.","{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This is an ExoClock alert target; 3 observations in the last year (moderately monitored)', 'coordination': 'For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': True, 'campaign': True}","This is a top priority target. The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; 3 observations in the last year (moderately monitored). part of an active campaign. requires multi-site coordination.","📡 Campaign, 🌍 Network"
TOI-640b_398,TOI-640b,398,8.610730421978332,2459265.34839,5.003707,3.64,10.51,10.203,7.38,30.74,6.03,99.73461416666666,-36.64615111111111,3,alert,,5.995554895600401,True,True,1,36.87,1980.3959920704365,2459265.34839,1,1,Line by Line: an atomic characterization of the atmospheres of hot giant exoplanets TOI 1288b and TOI 640b.,2026AAS...24711407M,2026-02-00,2026-08-04 07:45:05.063,0.0,22.933151584409902,-7.398609979072889,53.13573988699813,0,2461256.9049197105,30.74,1.0,strong,3,0.5,6.03,6.682696826507893,0.27844570110449557,OK,True,1.1082415964358032,1.0,5,0.25,7.29866646868012,0.8586666433741318,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This is a top priority target,This is an ExoClock alert target; 3 observations in the last year (moderately monitored),"For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.","{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This is an ExoClock alert target; 3 observations in the last year (moderately monitored)', 'coordination': 'For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': True, 'campaign': True}","This is a top priority target. The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; 3 observations in the last year (moderately monitored). part of an active campaign. requires multi-site coordination.","📡 Campaign, 🌍 Network"
TOI-640b_399,TOI-640b,399,8.63229556491129,2459265.34839,5.003707,3.64,10.51,10.203,7.38,30.74,6.03,99.73461416666666,-36.64615111111111,3,alert,,5.995554895600401,True,True,1,36.87,1980.3959920727648,2459265.34839,1,1,Line by Line: an atomic characterization of the atmospheres of hot giant exoplanets TOI 1288b and TOI 640b.,2026AAS...24711407M,2026-02-00,2026-08-09 07:50:25.348,0.0,24.14809451152125,-3.1225037822657145,10.953607781376427,0,2461261.908626713,30.74,1.0,strong,3,0.5,6.03,6.682696826507893,0.27844570110449557,OK,True,1.1082415964358032,1.0,5,0.25,7.29866646868012,0.8586666433741318,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This is a top priority target,This is an ExoClock alert target; 3 observations in the last year (moderately monitored),"For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.","{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This is an ExoClock alert target; 3 observations in the last year (moderately monitored)', 'coordination': 'For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': True, 'campaign': True}","This is a top priority target. The ephemeris remains relatively well constrained (8.6 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; 3 observations in the last year (moderately monitored). part of an active campaign. requires multi-site coordination.","📡 Campaign, 🌍 Network"
TOI-640b_400,TOI-640b,400,8.653860881710033,2459265.34839,5.003707,3.64,10.51,10.203,7.38,30.74,6.03,99.73461416666666,-36.64615111111111,3,alert,,5.995554895600401,True,True,1,36.87,1980.395992075093,2459265.34839,1,1,Line by Line: an atomic characterization of the atmospheres of hot giant exoplanets TOI 1288b and TOI 640b.,2026AAS...24711407M,2026-02-00,2026-08-14 07:55:45.633,0.0,24.85146978566685,0.9797491190828068,6.284276741340833,0,2461266.9123337152,30.74,1.0,strong,3,0.5,6.03,6.682696826507893,0.27844570110449557,OK,True,1.1082415964358032,1.0,5,0.25,7.29866646868012,0.8586666433741318,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"The ephemeris remains relatively well constrained (8.7 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This is a top priority target,This is an ExoClock alert target; 3 observations in the last year (moderately monitored),"For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.","{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'The ephemeris remains relatively well constrained (8.7 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This is an ExoClock alert target; 3 observations in the last year (moderately monitored)', 'coordination': 'For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': True, 'campaign': True}","This is a top priority target. The ephemeris remains relatively well constrained (8.7 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; 3 observations in the last year (moderately monitored). part of an active campaign. requires multi-site coordination.","📡 Campaign, 🌍 Network"
TOI-640b_401,TOI-640b,401,8.675426371077977,2459265.34839,5.003707,3.64,10.51,10.203,7.38,30.74,6.03,99.73461416666666,-36.64615111111111,3,alert,,5.995554895600401,True,True,1,36.87,1980.3959920769557,2459265.34839,1,1,Line by Line: an atomic characterization of the atmospheres of hot giant exoplanets TOI 1288b and TOI 640b.,2026AAS...24711407M,2026-02-00,2026-08-19 08:01:05.918,0.0,25.03413899436238,4.880653793840229,3.8833858239610084,0,2461271.91326294,30.74,1.0,strong,3,0.5,6.03,6.682696826507893,0.27844570110449557,OK,True,1.1082415964358032,1.0,5,0.25,7.29866646868012,0.8586666433741318,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"The ephemeris remains relatively well constrained (8.7 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.",This is a top priority target,This is an ExoClock alert target; 3 observations in the last year (moderately monitored),"For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.","{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'The ephemeris remains relatively well constrained (8.7 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.', 'science': 'This is an ExoClock alert target; 3 observations in the last year (moderately monitored)', 'coordination': 'For this target, multi-site coordination is recommended. This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': True, 'campaign': True}","This is a top priority target. The ephemeris remains relatively well constrained (8.7 minute uncertainty), but the target has not been observed recently and would benefit from maintenance observations.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; 3 observations in the last year (moderately monitored). part of an active campaign. requires multi-site coordination.","📡 Campaign, 🌍 Network"
TOI-1130b_416,TOI-1130b,416,61.95153962143215,2459551.85,4.078352,1.89,11.59,10.636,3.14,326.52,17.95,286.37593124999995,-41.43752277777777,0,alert,,7.355912388141093,False,True,1,10.08,1693.8943824800663,2459551.85,0,0,,,,2026-07-26 22:38:49.741,0.0,20.30289900063307,6.836079182701963,3.86367569920923,0,2461248.4964090395,326.52,1.0,strong,3,0.5,17.95,23.379483127629133,0.9741451303178805,OK,True,1.3024781686701468,1.0,5,1.0,5.706773716442328,0.6713851431108621,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"Predicted transit timing uncertainty has grown to approximately 62.0 minutes, indicating that additional observations would improve ephemeris precision.",This is a top priority target,This is an ExoClock alert target; there have been no observations in the last years,This target has been - or currently is - part of an active campaign. This target has only partial visibility.,"{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'Predicted transit timing uncertainty has grown to approximately 62.0 minutes, indicating that additional observations would improve ephemeris precision.', 'science': 'This is an ExoClock alert target; there have been no observations in the last years', 'coordination': 'This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': False, 'campaign': True}","This is a top priority target. Predicted transit timing uncertainty has grown to approximately 62.0 minutes, indicating that additional observations would improve ephemeris precision.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; there have been no observations in the last years. part of an active campaign.",📡 Campaign
TOI-1130b_417,TOI-1130b,417,62.07988514299187,2459551.85,4.078352,1.89,11.59,10.636,3.14,326.52,17.95,286.37593124999995,-41.43752277777777,0,alert,,7.355912388141093,False,True,1,10.08,1693.8943824823946,2459551.85,0,0,,,,2026-07-31 00:31:39.354,0.23333333333333334,20.30254726466013,9.85297275536462,3.4463074360851524,1,2461252.4858721527,326.52,1.0,strong,3,0.5,17.95,23.379483127629133,0.9741451303178805,OK,True,1.3024781686701468,1.0,5,1.0,5.706773716442328,0.6713851431108621,5,5,3,1,5.0,5,4.1,4.1,0,0.8585349462365591,0.9973118279569892,There is excellent visibility,"Predicted transit timing uncertainty has grown to approximately 62.1 minutes, indicating that additional observations would improve ephemeris precision.",This is a top priority target,This is an ExoClock alert target; there have been no observations in the last years,This target has been - or currently is - part of an active campaign. This target has only partial visibility.,"{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is excellent visibility', 'ephemeris': 'Predicted transit timing uncertainty has grown to approximately 62.1 minutes, indicating that additional observations would improve ephemeris precision.', 'science': 'This is an ExoClock alert target; there have been no observations in the last years', 'coordination': 'This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': False, 'campaign': True}","This is a top priority target. Predicted transit timing uncertainty has grown to approximately 62.1 minutes, indicating that additional observations would improve ephemeris precision.. There is excellent visibility. TTV signal strong. This is an ExoClock alert target; there have been no observations in the last years. part of an active campaign.",📡 Campaign
TOI-1130b_418,TOI-1130b,418,62.20827306606114,2459551.85,4.078352,1.89,11.59,10.636,3.14,326.52,17.95,286.37593124999995,-41.43752277777777,0,alert,,7.355912388141093,False,True,1,10.08,1693.8943824847229,2459551.85,0,0,,,,2026-08-04 02:24:28.967,0.0,18.867322884061032,-8.212509680137607,16.59144184096417,0,2461256.517001933,326.52,1.0,strong,3,0.5,17.95,23.379483127629133,0.9741451303178805,OK,True,1.3024781686701468,1.0,5,1.0,5.706773716442328,0.6713851431108621,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"Predicted transit timing uncertainty has grown to approximately 62.2 minutes, indicating that additional observations would improve ephemeris precision.",This is a top priority target,This is an ExoClock alert target; there have been no observations in the last years,This target has been - or currently is - part of an active campaign. This target has only partial visibility.,"{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'Predicted transit timing uncertainty has grown to approximately 62.2 minutes, indicating that additional observations would improve ephemeris precision.', 'science': 'This is an ExoClock alert target; there have been no observations in the last years', 'coordination': 'This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': False, 'campaign': True}","This is a top priority target. Predicted transit timing uncertainty has grown to approximately 62.2 minutes, indicating that additional observations would improve ephemeris precision.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; there have been no observations in the last years. part of an active campaign.",📡 Campaign
TOI-1130b_419,TOI-1130b,419,62.33670312868024,2459551.85,4.078352,1.89,11.59,10.636,3.14,326.52,17.95,286.37593124999995,-41.43752277777777,0,alert,,7.355912388141093,False,True,1,10.08,1693.8943824870512,2459551.85,0,0,,,,2026-08-08 04:17:18.580,0.0,7.582315944002146,-30.623239318449436,123.36111142247795,0,2461260.5953539354,326.52,1.0,strong,3,0.5,17.95,23.379483127629133,0.9741451303178805,OK,True,1.3024781686701468,1.0,5,1.0,5.706773716442328,0.6713851431108621,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"Predicted transit timing uncertainty has grown to approximately 62.3 minutes, indicating that additional observations would improve ephemeris precision.",This is a top priority target,This is an ExoClock alert target; there have been no observations in the last years,This target has been - or currently is - part of an active campaign. This target has only partial visibility.,"{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'Predicted transit timing uncertainty has grown to approximately 62.3 minutes, indicating that additional observations would improve ephemeris precision.', 'science': 'This is an ExoClock alert target; there have been no observations in the last years', 'coordination': 'This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': False, 'campaign': True}","This is a top priority target. Predicted transit timing uncertainty has grown to approximately 62.3 minutes, indicating that additional observations would improve ephemeris precision.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; there have been no observations in the last years. part of an active campaign.",📡 Campaign
TOI-1130b_420,TOI-1130b,420,62.46517507091451,2459551.85,4.078352,1.89,11.59,10.636,3.14,326.52,17.95,286.37593124999995,-41.43752277777777,0,alert,,7.355912388141093,False,True,1,10.08,1693.8943824893795,2459551.85,0,0,,,,2026-08-12 06:10:08.193,0.0,-11.345528900259687,-54.64483407381247,,0,2461264.6737059373,326.52,1.0,strong,3,0.5,17.95,23.379483127629133,0.9741451303178805,OK,True,1.3024781686701468,1.0,5,1.0,5.706773716442328,0.6713851431108621,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"Predicted transit timing uncertainty has grown to approximately 62.5 minutes, indicating that additional observations would improve ephemeris precision.",This is a top priority target,This is an ExoClock alert target; there have been no observations in the last years,This target has been - or currently is - part of an active campaign. This target has only partial visibility.,"{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'Predicted transit timing uncertainty has grown to approximately 62.5 minutes, indicating that additional observations would improve ephemeris precision.', 'science': 'This is an ExoClock alert target; there have been no observations in the last years', 'coordination': 'This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': False, 'campaign': True}","This is a top priority target. Predicted transit timing uncertainty has grown to approximately 62.5 minutes, indicating that additional observations would improve ephemeris precision.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; there have been no observations in the last years. part of an active campaign.",📡 Campaign
TOI-1130b_421,TOI-1130b,421,62.59368863489344,2459551.85,4.078352,1.89,11.59,10.636,3.14,326.52,17.95,286.37593124999995,-41.43752277777777,0,alert,,7.355912388141093,False,True,1,10.08,1693.8943824912421,2459551.85,0,0,,,,2026-08-16 08:02:57.806,0.0,-34.15140975255289,-75.25692228681038,,0,2461268.75205794,326.52,1.0,strong,3,0.5,17.95,23.379483127629133,0.9741451303178805,OK,True,1.3024781686701468,1.0,5,1.0,5.706773716442328,0.6713851431108621,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"Predicted transit timing uncertainty has grown to approximately 62.6 minutes, indicating that additional observations would improve ephemeris precision.",This is a top priority target,This is an ExoClock alert target; there have been no observations in the last years,This target has been - or currently is - part of an active campaign. This target has only partial visibility.,"{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'Predicted transit timing uncertainty has grown to approximately 62.6 minutes, indicating that additional observations would improve ephemeris precision.', 'science': 'This is an ExoClock alert target; there have been no observations in the last years', 'coordination': 'This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': False, 'campaign': True}","This is a top priority target. Predicted transit timing uncertainty has grown to approximately 62.6 minutes, indicating that additional observations would improve ephemeris precision.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; there have been no observations in the last years. part of an active campaign.",📡 Campaign
TOI-1130b_422,TOI-1130b,422,62.72224356477676,2459551.85,4.078352,1.89,11.59,10.636,3.14,326.52,17.95,286.37593124999995,-41.43752277777777,0,alert,,7.355912388141093,False,True,1,10.08,1693.8943824935704,2459551.85,0,0,,,,2026-08-20 09:55:47.419,0.0,-58.17515226855279,-76.90186035494317,,0,2461272.830409942,326.52,1.0,strong,3,0.5,17.95,23.379483127629133,0.9741451303178805,OK,True,1.3024781686701468,1.0,5,1.0,5.706773716442328,0.6713851431108621,5,5,3,1,5.0,5,4.1,4.1,0,0.40698924731182795,0.9973118279569892,There is going to be limited visibility,"Predicted transit timing uncertainty has grown to approximately 62.7 minutes, indicating that additional observations would improve ephemeris precision.",This is a top priority target,This is an ExoClock alert target; there have been no observations in the last years,This target has been - or currently is - part of an active campaign. This target has only partial visibility.,"{'priority': 'This is a top priority target', 'score': 4.1, 'visibility': 'There is going to be limited visibility', 'ephemeris': 'Predicted transit timing uncertainty has grown to approximately 62.7 minutes, indicating that additional observations would improve ephemeris precision.', 'science': 'This is an ExoClock alert target; there have been no observations in the last years', 'coordination': 'This target has been - or currently is - part of an active campaign. This target has only partial visibility.', 'network': False, 'campaign': True}","This is a top priority target. Predicted transit timing uncertainty has grown to approximately 62.7 minutes, indicating that additional observations would improve ephemeris precision.. There is going to be limited visibility. TTV signal strong. This is an ExoClock alert target; there have been no observations in the last years. part of an active campaign.",📡 Campaign
